"date","total_value","km","category_name","quantity","cost_type","observation","vehicle_model","plate","unit","category_id","supplier","cost_name","invoice_number","id","created_date","updated_date","created_by_id","created_by","is_sample"
"2026-02-13","170.67","","","33.53","ETANOL","","","ONP5G56","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","177384","6a086ed4a508cd541f58b188","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-13","149.98","","","30.67","ETANOL","","","SDB0G19","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","282910","6a086ed4a508cd541f58b19d","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-27","205.85","","","46.89","ETANOL","","","NKV6598","LT","","AUTO POSTO DRIM LTDA","COMBUSTÍVEIS","711780","6a086ed4a508cd541f58b171","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-04","232.92","","","45.76","ETANOL","","","OOB2688","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","3694","6a086ed4a508cd541f58b18e","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-18","176.06","","","41.04","ETANOL","","","RTK7F94","LT","","AMF COMERCIAL DE DERIVADOS DE PETROLEO LTDA","COMBUSTÍVEIS","480828","6a086ed4a508cd541f58b192","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-26","190","","","43.28","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","23741","6a086ed4a508cd541f58b1ad","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-08","144.04","","","36.1","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","27673","6a086ed4a508cd541f58b1b8","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-15","183.03","","","34.93","ETANOL","","","NKV6598","LT","","POSTO MADRI LTDA","COMBUSTÍVEIS","1532442","6a086ed4a508cd541f58b17e","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-02","199.98","","","50.12","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","28092","6a086ed4a508cd541f58b1b7","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-06","235.23","","","47.14","ETANOL","","","NKV6598","LT","","POSTO MILLENIUM DIMAG LTDA - EPP","COMBUSTÍVEIS","302269","6a086ed4a508cd541f58b17a","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-09","235.4","","","48.14","ETANOL","","","NKV6598","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","190466","6a086ed4a508cd541f58b17c","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-28","205.3","","","39.18","ETANOL","","","NKV6598","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","199141","6a086ed4a508cd541f58b181","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-11","50","","","10.89","ETANOL","","","ONP5G56","LT","","BOA VIAGEM COMERCIO DE DERIVADOS DE PETROLEO LTDA","COMBUSTÍVEIS","5956","6a086ed4a508cd541f58b18a","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-24","184.55","","","38.86","ETANOL","","","SCB8F89","LT","","AUTO POSTO Z+Z 307 NORTE LTDA","COMBUSTÍVEIS","1655924","6a086ed4a508cd541f58b197","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-28","184.71","","","35.25","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","20490","6a086ed4a508cd541f58b1a7","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-22","245.81","","","46.91","ETANOL","","","NKV6598","LT","","POSTO ÁGUIA LTDA","COMBUSTÍVEIS","1117039","6a086ed4a508cd541f58b16a","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-19","225.78","","","46.17","ETANOL","","","NKV6598","LT","","POSTO MILLENIUM DIMAG LTDA - EPP","COMBUSTÍVEIS","288569","6a086ed4a508cd541f58b16f","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-21","203.85","","","40.05","ETANOL","","","ONP5G56","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","257380","6a086ed4a508cd541f58b185","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-23","203.25","","","38.78","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","23506","6a086ed4a508cd541f58b1ac","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-20","166.01","","","34.3","ETANOL","","","NKV6598","LT","","AUTO POSTO DRIM LTDA","COMBUSTÍVEIS","705106","6a086ed4a508cd541f58b169","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-02","251.74","","","51.48","ETANOL","","","SCD6D92","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","1419","6a086ed4a508cd541f58b19b","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-19","184.02","","","46.12","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","26210","6a086ed4a508cd541f58b1b3","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-12","192.31","","","38.54","ETANOL","","","NKV6598","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","185240","6a086ed4a508cd541f58b175","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-10","251.62","","","48.03","ETANOL","","","SCD6D92","LT","","POSTO DIAMANTINA LTDA","COMBUSTÍVEIS","7423","6a086ed4a508cd541f58b198","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-27","80","","","20.05","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","27340","6a086ed4a508cd541f58b1b6","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-31","232.07","","","46","ETANOL","","","RTK7F94","LT","","AUTO POSTO CHAVES LTDA","COMBUSTÍVEIS","2100914","6a086ed4a508cd541f58b193","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-24","258.17","","","49.27","ETANOL","","","NKV6598","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","197753","6a086ed4a508cd541f58b180","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-26","207.72","","","40.81","ETANOL","","","SDF7I44","LT","","MP LOGISTICA COMBUSTIVEIS E CONVENIENCIA LTDA","COMBUSTÍVEIS","310381","6a086ed4a508cd541f58b1a5","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-09","932.65","","","124.52","ETANOL","","","SDF8F89","LT","","POSTO MARINER DE RIBEIRAO","COMBUSTÍVEIS","162709","6a086ed4a508cd541f58b1bd","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-10","99.99","","","25.06","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","29161","6a086ed4a508cd541f58b1b9","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-25","147.07","","","36.86","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","27053","6a086ed4a508cd541f58b1b5","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-30","230.53","","","45.3","ETANOL","","","NKV6598","LT","","POSTO MILLENIUM DIMAG LTDA - EPP","COMBUSTÍVEIS","309777","6a086ed4a508cd541f58b182","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-31","145.85","","","34.81","ETANOL","","","ONP5G56","LT","","POSTO SABADIN II LTDA","COMBUSTÍVEIS","425221","6a086ed4a508cd541f58b18c","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-04","26.67","","","5.24","ETANOL","","","ONP5G56","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","3693","6a086ed4a508cd541f58b187","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-23","159.98","","","31.43","ETANOL","","","SDF7I44","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","258181","6a086ed4a508cd541f58b1a4","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-29","249.22","","","50.45","ETANOL","","","SDB0G19","LT","","POSTO DIAMANTINA LTDA","COMBUSTÍVEIS","1875022","6a086ed4a508cd541f58b1a0","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-17","139.99","","","26.71","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","30053","6a086ed4a508cd541f58b1bb","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-10","181.21","","","42.24","ETANOL","","","RTK7F94","LT","","AMF COMERCIAL DE DERIVADOS DE PETROLEO LTDA","COMBUSTÍVEIS","484491","6a086ed4a508cd541f58b195","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-08","210.27","","","45.81","ETANOL","","","NKV6598","LT","","POSTO MADRI LTDA","COMBUSTÍVEIS","1527914","6a086ed4a508cd541f58b17b","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-12","139.99","","","26.71","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","22295","6a086ed4a508cd541f58b1a9","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-16","164.6","","","36.66","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","25941","6a086ed4a508cd541f58b1b2","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-10","218.63","","","44.71","ETANOL","","","NKV6598","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","193399","6a086ed4a508cd541f58b17d","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-14","50.9","","","10","ETANOL","","","ONP5G56","LT","","REDE DITO PETROLEO LTDA","COMBUSTÍVEIS","273550","6a086ed4a508cd541f58b184","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-19","100","","","19.08","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","19433","6a086ed4a508cd541f58b1a2","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-24","233.27","","","45.83","ETANOL","","","NKV6598","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","180719","6a086ed4a508cd541f58b170","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-27","218.21","","","43.73","ETANOL","","","RTK7F94","LT","","POSTO MADRI LTDA","COMBUSTÍVEIS","13287","6a086ed4a508cd541f58b196","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-10","245.03","","","48.14","ETANOL","","","NKV6598","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","176527","6a086ed4a508cd541f58b16e","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-20","201.96","","","44","ETANOL","","","NKV6598","LT","","AUTO POSTO DRIM LTDA","COMBUSTÍVEIS","721940","6a086ed4a508cd541f58b17f","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-18","113.2","","","23.15","ETANOL","","","ONP5G56","LT","","AUTO POSTO DRIM LTDA","COMBUSTÍVEIS","710264","6a086ed4a508cd541f58b189","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-23","168.61","","","33.78","ETANOL","","","NKV6598","LT","","POSTO MILLENIUM DIMAG LTDA - EPP","COMBUSTÍVEIS","298910","6a086ed4a508cd541f58b178","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-10","200.97","","","41.1","ETANOL","","","ONP5G56","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","948","6a086ed4a508cd541f58b18d","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-07","100","","","20.45","ETANOL","","","ONP5G56","LT","","POSTO GERAR LTDA","COMBUSTÍVEIS","1696512","6a086ed4a508cd541f58b183","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-13","195.36","","","39.95","ETANOL","","","NKV6598","LT","","POSTO MILLENIUM DIMAG LTDA - EPP","COMBUSTÍVEIS","274920","6a086ed4a508cd541f58b167","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-02","218.06","","","43.7","ETANOL","","","OOB2688","LT","","AUTO POSTO DO RATINHO LTDA","COMBUSTÍVEIS","812","6a086ed4a508cd541f58b190","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-10","173.81","","","38.71","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","25204","6a086ed4a508cd541f58b1b0","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-29","211.02","","","43.6","ETANOL","","","NKV6598","LT","","AUTO POSTO DRIM LTDA","COMBUSTÍVEIS","706390","6a086ed4a508cd541f58b16c","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-13","99.99","","","1","ETANOL","","","ONP5G56","LT","","POSTO BARCELONA LTDA","COMBUSTÍVEIS","628754","6a086ed4a508cd541f58b18b","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-06","160.29","","","40.58","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","24692","6a086ed4a508cd541f58b1af","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-12","147.68","","","32.89","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","25417","6a086ed4a508cd541f58b1b1","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-27","251.09","","","49.33","ETANOL","","","NKV6598","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","172489","6a086ed4a508cd541f58b16b","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-19","196.63","","","44.79","ETANOL","","","NKV6598","LT","","AUTO POSTO DRIM LTDA","COMBUSTÍVEIS","715227","6a086ed4a508cd541f58b177","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-16","100","","","19.08","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","19054","6a086ed4a508cd541f58b1a1","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-10","258.54","","","49.33","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","22055","6a086ed4a508cd541f58b1a8","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-20","190","","","36.26","ETANOL","","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","23113","6a086ed4a508cd541f58b1ab","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-10","170.32","","","34.83","ETANOL","","","SCD6D92","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","193370","6a086ed4a508cd541f58b19c","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-11","237.42","","","47.58","ETANOL","","","NKV6598","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","184860","6a086ed4a508cd541f58b174","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-19","106.89","","","21","ETANOL","","","OOB2688","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","179360","6a086ed4a508cd541f58b18f","2026-05-16T13:19:16.025000","2026-05-16T13:19:16.025000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-05","272.87","","","51.1","ETANOL","","","NKV6598","LT","","OJAYME PETROLEO AP GYN LTDA","COMBUSTÍVEIS","376595","6a086ed4a508cd541f58b165","2026-05-16T13:19:16.024000","2026-05-16T13:19:16.024000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-16","845.25","97626","","115","DIESEL (T)","NEYDSON","","SDF8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624f2","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-20","441","85592","","60","DIESEL (T)","NEYDSON","","SDN8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624f4","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-13","2837.1","92665","","386","DIESEL (T)","NEYDSON","","SCA8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624ee","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-09","1006.95","85325","","137","DIESEL (T)","NEYDSON","","SDN8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624ed","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-29","1580.25","47931","","215","DIESEL (T)","NEYDSON","","SCP8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624fd","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-13","1014.3","99137","","138","DIESEL (T)","MARCOS","","SDK8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624ef","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-22","1021.65","98256","","139","DIESEL (T)","NEYDSON","","SDF8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624f8","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-04","3329.55","97135","","453","DIESEL (T)","NEYDSON","","SCA8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e91962500","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-15","1308.3","37008","","178","DIESEL (T)","NEYDSON","","SCK8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624f1","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-25","477.75","85950","","65","DIESEL (T)","NEYDSON","","SDN8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624fa","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-04","3616.2","91512","","492","DIESEL (T)","NEYDSON","","SCB8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624ff","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-06","1440.6","48622","","196","DIESEL (T)","NEYDSON","","SCP8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e91962503","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-08","580.65","92239","","79","DIESEL (T)","NEYDSON","","SCB8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e91962506","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-16","1536.15","47252","","209","DIESEL (T)","NEYDSON","","SCP8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624f3","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-27","3932.25","120909","","535","DIESEL (T)","NEYDSON","","SCE8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624fc","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-22","4285.05","120185","","583","DIESEL (T)","NEYDSON","","SCE8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624f6","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-22","5284.65","313891","","719","DIESEL (T)","NEYDSON","","RCN5F85","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624f7","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-15","477.75","99481","","65","DIESEL (T)","NEYDSON","","SDK8F89","LT","","OFIR PETRÓLEO LTDA","TANQUE","13918","6a08693fdb07a60e919624f0","2026-05-16T12:55:27.565000","2026-06-16T18:33:54.220000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
