"date","total_value","km","category_name","cost_type","observation","cost_group","vehicle_model","plate","classification","attachment_url","supplier","invoice_number","id","created_date","updated_date","created_by_id","created_by","is_sample"
"2026-04-28","1100","","OUTROS","REVISÃO","REVISÃO DE EMPILHADEIRAS LUBRIFICAÇÃO E LIMPEZA","SERVIÇOS","EMPILHADEIRA","0000001","PREVENTIVO","","ASTEROIDE RENTAL EQUIPAMENTOS E SERVIÇOS LTDA","1498","6a1972783c01358d419e48f6","2026-05-29T11:03:20.540000","2026-05-29T11:03:20.540000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-15","1030.02","68310","CESTO AÉREO","ÓLEOS E FILTROS","OC 51858 COMPRA DE OLEO E FILTROS","PEÇAS","VW 9-170","EDB0F96","PREVENTIVO","","MADRI LUBRIFICANTES LTDA","15707","6a196fa8718be79676f33a0b","2026-05-29T10:51:20.774000","2026-05-29T10:53:58.814000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-18","240","68375","CESTO AÉREO","ALINH/BALANC","ALINHAMENTO (120) E BALANCEAMENTO (120) EM DUAS RODAS","SERVIÇOS","VW 9-170","EDB0F96","PREVENTIVO","","PNEUS EXPRESS COMERCIO DE PNEUS LTDA","421","6a196f1e21566d34ee464a8f","2026-05-29T10:49:02.810000","2026-05-29T10:49:02.810000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-27","4600","128077","CAVALO","COMPRA DE PNEUS","ORDEM DE COMPRA: 58082
PNEU 295/80 22 (GOODYEAR) LADO ESQUERDO 2° EIXO DA TRAÇÃO
MOTIVO: PNEU ESTOUROU EM VIAGEM PARA CIDADE OCIDENTAL","PNEUS","M.BENZ ACTROS 2651S","SCE8F89","CORRETIVO","https://base44.app/api/apps/6a0720445c9dd6ed8a2275ec/files/mp/public/6a0720445c9dd6ed8a2275ec/10863594f_COMPROVANTEREFANF4407.pdf","NORTE SUL COMERCIO E RECAPAGEM DE PNEUS LTDA","4407","6a1820924a3f3af19d89c82e","2026-05-28T11:01:38.320000","2026-05-29T12:21:23.285000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-06","750","184500","CESTO AÉREO","MOTOR","COMPRA DE PEÇAS PARA REVISÃO (MOTOR) EM VEICULO DA FROTA
TEVE DEVOLUÇÃO DE UMA PEÇA NO VALOR DE 1300,00","PEÇAS","VW 9-170","LTT7F84","CORRETIVO","","AGUILERA AUTOPECAS NORTE LTDA","78770","6a15a303a60965e627b99d13","2026-05-26T13:41:23.722000","2026-05-26T13:43:44.174000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-31","120","","","CONSERTO","DESPESA COM SERVIÇOS DE BORRACHARIA","PNEUS","","SCE8F89","PREVENTIVO","","PADDOCK TRUCK SERVICOS LTDA","803","6a088457361a770d12821b4c","2026-05-16T14:51:03.052000","2026-05-16T14:51:03.052000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-31","30","","","CONSERTO","DESPESA COM SERVIÇOS DE BORRACHARIA","PNEUS","","RCJ1E32","PREVENTIVO","","PADDOCK TRUCK SERVICOS LTDA","803","6a088457361a770d12821b4a","2026-05-16T14:51:03.052000","2026-05-16T14:51:03.052000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-31","120","","","CONSERTO","DESPESA COM SERVIÇOS DE BORRACHARIA","PNEUS","","SCB8F89","PREVENTIVO","","PADDOCK TRUCK SERVICOS LTDA","803","6a088457361a770d12821b4b","2026-05-16T14:51:03.052000","2026-05-16T14:51:03.052000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-23","405","78357","","RODIZIO","MANUTENÇÃO DE VEICULO","PNEUS","","SCB8F89","PREVENTIVO","","ZILLI COMERCIO DE PNEUS LTDA","135419","6a088457361a770d12821b4d","2026-05-16T14:51:03.052000","2026-05-16T14:51:03.052000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-31","8544","97758","","COMPRA DE PNEUS","COMPRA DE 6 PNEUS","PNEUS","","SDK8F89","CORRETIVO","","PNEULANDIA COMERCIAL LTDA","196270","6a088457361a770d12821b49","2026-05-16T14:51:03.052000","2026-05-16T14:51:03.052000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-22","4772","120219","","COMPRA DE PNEUS","COMPRA DE 2 PNEUS","PNEUS","","SCE8F89","CORRETIVO","","PNEULANDIA COMERCIAL LTDA","196896","6a088457361a770d12821b48","2026-05-16T14:51:03.052000","2026-05-16T14:51:03.052000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-23","1122","52453","","COMPRA DE PNEUS","PNEU","PNEUS","","SDN9A99","CORRETIVO","","PNEULÂNDIA COMERCIAL LTDA","83725","6a088457361a770d12821b41","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-16","230","46010","","CONSERTO","ORDEM DE COMPRA 52273","PNEUS","","TGA8F88","PREVENTIVO","","DIEGO FELIPE RIBEIRO","17","6a088457361a770d12821b3d","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-07","1156","38622","","COMPRA DE PNEUS","COMPRA DE PNEUS","PNEUS","","TGD8F88","CORRETIVO","","PNEULÂNDIA COMERCIAL LTDA","84592","6a088457361a770d12821b46","2026-05-16T14:51:03.051000","2026-06-16T12:01:06.528000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-02","228","46578","","VULCANIZAÇÃO","serviço de vulcanização 275/80r22 e reparo com manchão","PNEUS","","SCP8F89","PREVENTIVO","","EXPRESS REFORMA E COMERCIO DE PNEUS LTDA","44416","6a088457361a770d12821b2e","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-31","80","","","CONSERTO","SERVIÇO BORRACHARIA","PNEUS","","SCR8F89","PREVENTIVO","","LEANDRO BENEDITO BORGES DE OLIVEIRA","369","6a088457361a770d12821b3c","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-25","1068","61925","","COMPRA DE PNEUS","PNEU","PNEUS","","SDN9A99","CORRETIVO","","PNEULÂNDIA COMERCIAL LTDA","84440","6a088457361a770d12821b3f","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-26","40","114417","","CONSERTO","DESPESA COM MANUTENÇÃO DE VEICULOS.","PNEUS","","SCE8F89","PREVENTIVO","","ZILLI COMERCIO DE PNEUS LTDA","18932","6a088457361a770d12821b35","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-06","60","305572","","RODIZIO","SERVICOS DE RODIZIO DE PNEUS","PNEUS","","RCN5F85","PREVENTIVO","","ZILLI COMERCIO DE PNEUS LTDA","631","6a088457361a770d12821b36","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-02","260","","","CONSERTO","SERVIÇO DE BORRACHARIA","PNEUS","","RCJ1E32","PREVENTIVO","","LEANDRO BENEDITO BORGES DE OLIVEIRA","304","6a088457361a770d12821b37","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-01","60","","","CONSERTO","DESPESA COM MANUTENÇAO DE VEICULO","PNEUS","","FIL2E25","PREVENTIVO","","PADDOCK TRUCK SERVICOS LTDA","724","6a088457361a770d12821b34","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-09","3438","336693","","RECAPAGEM","SERVIÇO DE RECAPAGEM 4 PNEUS","PNEUS","","RCJ1E32","PREVENTIVO","","PNEULANDIA REFORMADORA DE PNEUMATICOS LTDA","882","6a088457361a770d12821b44","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-25","130","61925","","CONSERTO","DESPESA COM PNEUS","PNEUS","","SDN9A99","PREVENTIVO","","PNEULÂNDIA COMERCIAL LTDA","1265","6a088457361a770d12821b3a","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-01","476","91186","","VULCANIZAÇÃO","DESPESA COM MANUTENÇÃO DE VEICULO.","PNEUS","","SCA8F89","PREVENTIVO","","EXPRESS REFORMA E COMERCIO DE PNEUS LTDA","44371","6a088457361a770d12821b2f","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-28","430","91358","","RODIZIO","DESPESA COM MANUTENCAO DE VEICULO","PNEUS","","SDF8F89","PREVENTIVO","","PADDOCK TRUCK SERVICOS LTDA","725","6a088457361a770d12821b32","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-23","1122","25279","","COMPRA DE PNEUS","PNEU","PNEUS","","SDB0G19","CORRETIVO","","PNEULÂNDIA COMERCIAL LTDA","83726","6a088457361a770d12821b40","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-29","598","417794","","COMPRA DE PNEUS","UP QQB2688 -- KM 417794 RCTE/GO.","PNEUS","","OOB2688","CORRETIVO","","RPS PNEUS E SERVICOS LTDA","43480","6a088457361a770d12821b3e","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-02","85","42955","","CONSERTO","MANUTENÇÃO DE VEICULO.","PNEUS","","SCP8F89","PREVENTIVO","","PADDOCK PNEUS TRUCK CENTER LTDA - ME","13693","6a088457361a770d12821b31","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-02","120","","CESTO AÉREO","CONSERTO","SERVIÇO DE BORRACHARIA","PNEUS","VW 9-170","FCG0F18","PREVENTIVO","","LEANDRO BENEDITO BORGES DE OLIVEIRA","304","6a088457361a770d12821b38","2026-05-16T14:51:03.051000","2026-07-15T14:36:31.513000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-28","60","","","CONSERTO","DESPESA COM MANUTENÇAO DE VEICULO","PNEUS","","RCI5J45","PREVENTIVO","","PADDOCK TRUCK SERVICOS LTDA","724","6a088457361a770d12821b33","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-27","228","89899","","CONSERTO","DESPESA COM VULCANIZAÇÃO","PNEUS","","SCB8F89","PREVENTIVO","","EXPRESS REFORMA E COMERCIO DE PNEUS LTDA","44324","6a088457361a770d12821b30","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-14","150","56100","","CONSERTO","","PNEUS","","TGE8F88","PREVENTIVO","","DIEGO FELIPE RIBEIRO","14","6a088457361a770d12821b2d","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-07","1156","56100","SAVEIROS","COMPRA DE PNEUS","COMPRA DE PNEUS","PNEUS","VW SAVEIRO CS RB MF","TGE8F88","CORRETIVO","","PNEULÂNDIA COMERCIAL LTDA","84592","6a088457361a770d12821b45","2026-05-16T14:51:03.051000","2026-06-16T12:00:39.458000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-02","80","","","CONSERTO","SERVIÇO DE BORRACHARIA","PNEUS","","SCE8F89","PREVENTIVO","","LEANDRO BENEDITO BORGES DE OLIVEIRA","304","6a088457361a770d12821b39","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-23","1122","165305","","COMPRA DE PNEUS","PNEU","PNEUS","","SDF7I44","CORRETIVO","","PNEULÂNDIA COMERCIAL LTDA","83721","6a088457361a770d12821b42","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-18","1870","68375","","COMPRA DE PNEUS","PNEUS","PNEUS","","EDB0F96","CORRETIVO","","PNEUS EXPRESS COMERCIO DE PNEUS LTDA","6590","6a088457361a770d12821b43","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-31","80","","","COMPRA DE PNEUS","ORDEM DE COMPRA 49376 SERVIÇO DE BORRACHARIA EM LUZIANIA (GO)","PNEUS","","SCE8F89","CORRETIVO","","LEANDRO BENEDITO BORGES DE OLIVEIRA","368","6a088457361a770d12821b3b","2026-05-16T14:51:03.051000","2026-05-16T14:51:03.051000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-11","1070","307831","","ELÉTRICO","OC 47275 SERV ELETRICO","SERVIÇOS","","RCN5F85","CORRETIVO","","REVISA CENTRO AUTOMOTIVOS LTDA","68","6a0883faa834dc7ed8a8a57b","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-11","160","84771","","ELÉTRICO","","SERVIÇOS","","SDF8F89","CORRETIVO","","OSMAR MILHOMEM JUNIOR","107","6a0883faa834dc7ed8a8a59c","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-12","819.1","333001","","SUSPENSÃO","41522 SERVIÇO RODIZIO DOS PNEUS, ALINHAMENTO, BALANCEAMENTO, TROCA DE LONAS LD TRACAO","SERVIÇOS","","RCJ1E32","CORRETIVO","","PADDOCK TRUCK SERVICOS LTDA","594","6a0883faa834dc7ed8a8a584","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-06","250","304435","","ELÉTRICO","","SERVIÇOS","","RCI5J55","CORRETIVO","","JOSEMAR FRANCISCO DE MORAES 81443609153","268","6a0883faa834dc7ed8a8a59e","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-13","80","306628","","HIDRÁULICO","43232 SERVIÇO HIDRAULICO","SERVIÇOS","","RCI5J45","CORRETIVO","","CIRCUITO HIDRAULICO E PEÇAS E COMPONENTES LTDA","1847","6a0883faa834dc7ed8a8a586","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-14","120","","","ELÉTRICO","","SERVIÇOS","","SDF8F89","CORRETIVO","","57.425.887 DANIEL SANTIAGO DE SOUSA","71","6a0883faa834dc7ed8a8a599","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-13","1624.5","344297","","ELÉTRICO","47061 SERVIÇO LUBRIFICAÇÃO, LIMPEZA, TROCA DO CONECTOR DO CHICOTE ELETRICO E FUSIVEL","SERVIÇOS","","RCJ1E32","CORRETIVO","","SOMAFERTIL CAMINHÕES LTDA","40157","6a0883faa834dc7ed8a8a582","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-12","120","","","ELÉTRICO","","SERVIÇOS","","SCP8F89","CORRETIVO","","57.425.887 DANIEL SANTIAGO DE SOUSA","71","6a0883faa834dc7ed8a8a597","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-20","60","103125","","ELÉTRICO","48656 SERV ELETRICO","SERVIÇOS","","RBX9D43","CORRETIVO","","JOSEMAR FRANCISCO DE MORAES 81443609153","377","6a0883faa834dc7ed8a8a587","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-11","150","343665","","ELÉTRICO","","SERVIÇOS","","RCJ1E32","CORRETIVO","","JOSEMAR FRANCISCO DE MORAES 81443609153","274","6a0883faa834dc7ed8a8a59b","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-30","570","184275","","HIDRÁULICO","OC 49135 SERV HIDRAULICO","SERVIÇOS","","LTT7F84","CORRETIVO","","HIDRAULICA SERRA DOURADA LTDA ME","157","6a0883faa834dc7ed8a8a58f","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-11","120","","","ELÉTRICO","","SERVIÇOS","","SCK8F89","CORRETIVO","","57.425.887 DANIEL SANTIAGO DE SOUSA","71","6a0883faa834dc7ed8a8a596","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-03","360","433046","","MOTOR","44921 TROCA DA CORREIA DO ALTERNADOR E TROCA DO RADIADOR","SERVIÇOS","","NKV6598","CORRETIVO","","ALEX DE SOUSA LTDA","48","6a0883faa834dc7ed8a8a58e","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-10","250","55993","","HIDRÁULICO","50757 SERV MANGUEIRA HIDRAULICO","SERVIÇOS","","ERG1E95","CORRETIVO","","ULTITECH CROMAGEM HIDRAULICA LTDA","80","6a0883faa834dc7ed8a8a591","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-22","320","338115","","SUSPENSÃO","40458 INSTALAÇÃO DA 5º RODA E PROTETOR TECNIL","SERVIÇOS","","RCJ1E32","CORRETIVO","","PADDOCK SERVICOS AUTOMOTIVOS LTDA","387","6a0883faa834dc7ed8a8a583","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-06","350","347811","","ELÉTRICO","DESPESA COM DIAGNOSTICO ELETRONICO","SERVIÇOS","","RCJ1E32","CORRETIVO","","JMA SOLUCOES EM DIAGNOSTICOS LTDA","950","6a0883faa834dc7ed8a8a580","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-22","325.5","347908","","MOTOR","53167 SERVIÇO DE BOMBA E BICO INJETOR","SERVIÇOS","","RCJ1E32","CORRETIVO","","CENTRO AR REFRIGERACAO AUTOMOTIVA LTDA","1250","6a0883faa834dc7ed8a8a57f","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-27","588","305569","","ELÉTRICO","OC 43549 SERV. VALVULA APU E SERV. DIAGNOSTICO","SERVIÇOS","","RCN5F85","CORRETIVO","","LINCE DIESEL PECAS E SERVICOS LTDA","1221","6a0883faa834dc7ed8a8a57d","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-15","120","","","ELÉTRICO","","SERVIÇOS","","SDK8F89","CORRETIVO","","57.425.887 DANIEL SANTIAGO DE SOUSA","76","6a0883faa834dc7ed8a8a59a","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-22","1800","419474","","FUNILARIA E PINTURA","PINTURA DE PARACHOQUE DIANTEIRO. CAPO PARALAMA ESQUERDO, LANTERNAGEM DO PARALAMA","SERVIÇOS","","OOB2688","CORRETIVO","","MAGNALDO PEREIRA DE SOUZA","9","6a0883faa834dc7ed8a8a58a","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-04","90","434387","","ELÉTRICO","45083 TROCA DO CABO POSITIVO DA BATERIA DA SAVEIRO","SERVIÇOS","","NKV6598","CORRETIVO","","JOSEMAR FRANCISCO DE MORAES 81443609153","324","6a0883faa834dc7ed8a8a58c","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-10","700","55993","","FREIOS","50761 REPARO DO DIAFRAGMA E TROCA DAS MOLAS DA CUICA SISTEMA DE FREIO","SERVIÇOS","","ERG1E95","CORRETIVO","","49.932.096 ANTONIEL MUNIZ DE JESUS","185","6a0883faa834dc7ed8a8a590","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-30","300","164599","","ALINH/BALANC","43359 + RODIZIO","SERVIÇOS","","RBL4H34","PREVENTIVO","","ZILLI COMERCIO DE PNEUS LTDA","135699","6a0883faa834dc7ed8a8a589","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-31","800","11111","","MOTOR","49573 REGULAGEM DA VALVULA","SERVIÇOS","","RCJ1E32","CORRETIVO","","LINCE DIESEL PECAS E SERVICOS LTDA","1422","6a0883faa834dc7ed8a8a581","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-16","400","184274","","ELÉTRICO","","SERVIÇOS","","LTT7F84","CORRETIVO","","59.685.759 PEDRO HENRIQUE DIAS CARVALHO","44","6a0883faa834dc7ed8a8a594","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-06","200","164619","","FREIOS","42632 TROCA DE DISCO DO FREIO E PASTILHA","SERVIÇOS","","RBL4H34","CORRETIVO","","ALEX DE SOUSA LTDA","38","6a0883faa834dc7ed8a8a588","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-13","120","","","ELÉTRICO","","SERVIÇOS","","SDN8F89","CORRETIVO","","57.425.887 DANIEL SANTIAGO DE SOUSA","71","6a0883faa834dc7ed8a8a598","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-14","735","305333","","SUSPENSÃO","SERVIÇO RODA DIANTEIRA / TRASEIRA","SERVIÇOS","","RCI5J55","CORRETIVO","","LINCE DIESEL PECAS E SERVICOS LTDA","1173","6a0883faa834dc7ed8a8a585","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-08","675","65163","","HIDRÁULICO","41291 SERV HIDRAULICO","SERVIÇOS","","EDB0F96","CORRETIVO","","JA EQUIPAMENTOS INDUSTRIAIS LTDA","5","6a0883faa834dc7ed8a8a593","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-27","505","63703","","ELÉTRICO","","SERVIÇOS","","SCN8F89","CORRETIVO","","PADDOCK TRUCK ACESSORIOS E SERVIÇOS LTDA","5512","6a0883faa834dc7ed8a8a59f","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-30","780","347908","","MOTOR","53869 SERVIÇO DE BOMBA E BICO INJETOR","SERVIÇOS","","RCJ1E32","CORRETIVO","","PROJECAO DIESEL MANUTENCAO E COMERCIO LTDA","207","6a0883faa834dc7ed8a8a57e","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-10","120","","","ELÉTRICO","","SERVIÇOS","","SCA8F89","CORRETIVO","","57.425.887 DANIEL SANTIAGO DE SOUSA","71","6a0883faa834dc7ed8a8a595","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-29","170","417794","","ALINH/BALANC","43071 + MONTAGEM PNEU","SERVIÇOS","","OOB2688","PREVENTIVO","","RPS PNEUS E SERVICOS LTDA","923","6a0883faa834dc7ed8a8a58b","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-10","350","305569","","ELÉTRICO","","SERVIÇOS","","RCN5F85","CORRETIVO","","BRANCO DIESEL PECAS E SERVICOS LTDA","417","6a0883faa834dc7ed8a8a59d","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-15","593","103159","","HIDRÁULICO","TROCA DE CONEXÕES E AJUSTE DE PRESSÃO HIDRAULICA NO EQUIPAMENTO APRESENTOU VAZAMENTOS","SERVIÇOS","","RBX9D43","CORRETIVO","","JA EQUIPAMENTOS INDUSTRIAIS LTDA","33","6a0883faa834dc7ed8a8a5a0","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-06","5700","307300","","AR CONDICIONADO","OC 45924 RETIFICA DO COMPRESSOR DE AR","SERVIÇOS","","RCN5F85","CORRETIVO","","HIDRACOM COMPONENTES AUTOMOTIVOS LTDA","280","6a0883faa834dc7ed8a8a57c","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-03","80","432889","","FREIOS","44925 TROCA DE PASTILHA DE FREIO DIANT","SERVIÇOS","","NKV6598","CORRETIVO","","ALEX DE SOUSA LTDA","50","6a0883faa834dc7ed8a8a58d","2026-05-16T14:49:30.274000","2026-05-16T14:49:30.274000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
